"","lizard_id","trt","sex","current_enclosure","egg_id","clutch","egg_enclosure","egg_date","hatch_date","death_date","liz_status","mortality","notes","maze","group","day","batch","choice","errors","arm_chosen","obs","temp","cort","first_non_na"
"438",2930,"B_23",NA,"E532_23","EG2930","CL808_24","E013_M","29/11/2023","19/1/2024",NA,"ALIVE",0,"",4,"L",1,9,1,0,"S","","Cold","CORT",1
"439",3155,"B_23",NA,"E368_23","EG3155","CL865_24","E018_M","13/12/2023","12/1/2024",NA,"ALIVE",0,"",1,"M",1,8,1,0,"SE","","Cold","CORT",1
"440",3102,"A_28",NA,"E066_23","EG3102","CL851_24","E012_M","8/12/2023","10/1/2024",NA,"ALIVE",0,"",2,"M",1,8,1,0,"NW","","Hot","Control",1
"441",2885,"B_23",NA,"E548_23","EG2885","CL797_24","E031","27/11/2023","15/1/2024",NA,"ALIVE",0,"",2,"N",1,7,1,0,"NW","","Cold","CORT",1
"442",3212,"B_23",NA,"E4003_23","EG3212","CL872_24","E008_F120","15/12/2023","31/1/2024",NA,"ALIVE",0,"",3,"O",1,6,1,0,"SW","","Cold","CORT",1
"443",2995,"B_23",NA,"E1102_23","EG2995","CL822_24","E051_F120","4/12/2023","24/1/2024",NA,"ALIVE",0,"Dented",3,"R",1,3,1,0,"SW","","Cold","CORT",1
"444",2959,"A_23",NA,"E1023_23","EG2959","CL815_24","E017_M, E007_M","1/12/2023","19/1/2024",NA,"ALIVE",0,"Might be two clutches.",4,"A",1,1,1,0,"S","","Cold","Control",1
"445",3042,"A_23",NA,"E1101_23","EG3042","CL834_24","E027_F120","6/12/2023","24/1/2024",NA,"ALIVE",0,"",4,"B",1,2,1,0,"S","","Cold","Control",1
"446",3095,"A_23",NA,"E734_23","EG3095","CL849_24","E014_F120","8/12/2023","22/1/2024",NA,"ALIVE",0,"",2,"D",1,4,1,0,"NW","","Cold","Control",1
"447",2960,"B_23",NA,"E387_23","EG2960","CL815_24","E017_M, E007_M","1/12/2023","22/1/2024",NA,"ALIVE",0,"Might be two clutches.",3,"E",1,5,1,0,"SW","","Cold","CORT",1
"448",3086,"A_28",NA,"E234_23","EG3086","CL848_24","E011_M/E024_M","8/12/2023","8/1/2024",NA,"ALIVE",0,"",2,"F",1,6,1,0,"NW","","Hot","Control",1
"449",3009,"A_23",NA,"E1024_23","EG3009","CL825_24","E011_M/E024_M","4/12/2023","19/1/2024",NA,"ALIVE",0,"",3,"G",1,7,1,0,"SW","","Cold","Control",1
"450",2925,"B_28",NA,"E884_23","EG2925","CL807_24","E011_M/E024_M","29/11/2023","1/1/2024",NA,"ALIVE",0,"",1,"H",1,8,1,0,"SE","","Hot","CORT",1
"451",2970,"B_28",NA,"E168_23","EG2970","CL817_24","E018_M","1/12/2023","1/1/2024",NA,"ALIVE",0,"Might be two clutches. Where?",3,"H",1,8,1,0,"SW","","Hot","CORT",1
"452",2911,"B_23",NA,"E130_23","EG2911","CL803_24","E038_F120","29/11/2023","19/1/2024",NA,"ALIVE",0,"",3,"K",1,11,1,0,"SW","","Cold","CORT",1
"453",2952,"A_23",NA,"E1026_23","EG2952","CL813_24","E036_F120","1/12/2023","19/1/2024",NA,"ALIVE",0,"",3,"L",1,12,1,0,"SW","","Cold","Control",1
"454",3093,"A_23",NA,"E073_23","EG3093","CL849_24","E014_F120","8/12/2023","19/1/2024",NA,"ALIVE",0,"",3,"M",1,13,1,0,"SW","","Cold","Control",1
"455",3200,"B_23",NA,"E370_23","EG3200","CL874_24","E040_F120","15/12/2023","2/2/2024",NA,"ALIVE",0,"",4,"O",1,15,1,0,"S","","Cold","CORT",1
"456",2993,"B_28",NA,"E569_23","EG2993","CL822_24","E051_F120","4/12/2023","5/1/2024",NA,"ALIVE",0,"",2,"P",1,16,1,0,"NW","","Hot","CORT",1
"457",2919,"B_23",NA,"E745_23","EG2919","CL806_24","E014_M","29/11/2023","15/1/2024",NA,"ALIVE",0,"",3,"P",1,16,1,0,"SW","","Cold","CORT",1
"458",2981,"B_23",NA,"E837_23","EG2981","CL820_24","E050_F120","4/12/2023","24/1/2024",NA,"ALIVE",0,"",2,"R",1,18,1,0,"NW","","Cold","CORT",1
"459",2982,"A_28",NA,"E078_23","EG2982","CL820_24","E050_F120","4/12/2023","8/1/2024",NA,"ALIVE",0,"",3,"S",1,19,1,0,"SW","","Hot","Control",1
"460",3176,"B_28",NA,"E524_23","EG3176","CL869_24","E053_F120","15/12/2023","10/1/2024",NA,"ALIVE",0,"",2,"T",1,20,1,0,"NW","","Hot","CORT",1
"461",2926,"A_23",NA,"E268_23","EG2926","CL808_24","E013_M","29/11/2023","19/1/2024",NA,"ALIVE",0,"",1,"A",1,1,1,0,"SE","","Cold","Control",1
"462",3039,"B_23",NA,"E617_23","EG3039","CL833_24","E008_F120","4/12/2023","22/1/2024",NA,"ALIVE",0,"",1,"B",1,2,1,0,"SE","","Cold","CORT",1
"463",3179,"B_28",NA,"E262_23","EG3179","CL869_24","E053_F120","15/12/2023","12/1/2024",NA,"ALIVE",0,"",4,"C",1,3,1,0,"S","","Hot","CORT",1
"464",3095,"A_23",NA,"E734_23","EG3095","CL849_24","E014_F120","8/12/2023","22/1/2024",NA,"ALIVE",0,"",2,"D",1,4,1,0,"NW","","Cold","Control",1
"465",3014,"A_28",NA,"E0154_23","EG3014","CL827_24","E019_M","4/12/2023","3/1/2024",NA,"ALIVE",0,"",4,"F",1,6,1,0,"S","","Hot","Control",1
"466",2968,"A_23",NA,"E490_23","EG2968","CL817_24","E018_M","1/12/2023","19/1/2024",NA,"ALIVE",0,"Might be two clutches.",1,"G",1,7,1,0,"SE","","Cold","Control",1
"467",3009,"A_23",NA,"E1024_23","EG3009","CL825_24","E011_M/E024_M","4/12/2023","19/1/2024",NA,"ALIVE",0,"",3,"G",1,7,1,0,"SW","","Cold","Control",1
"468",2925,"B_28",NA,"E884_23","EG2925","CL807_24","E011_M/E024_M","29/11/2023","1/1/2024",NA,"ALIVE",0,"",1,"H",1,8,1,0,"SE","","Hot","CORT",1
"469",3178,"A_28",NA,"E779_23","EG3178","CL869_24","E053_F120","15/12/2023","12/1/2024",NA,"ALIVE",0,"",2,"I",1,9,1,0,"NW","","Hot","Control",1
"470",2911,"B_23",NA,"E130_23","EG2911","CL803_24","E038_F120","29/11/2023","19/1/2024",NA,"ALIVE",0,"",3,"K",1,11,1,0,"SW","","Cold","CORT",1
"471",2953,"B_23",NA,"E157_23","EG2953","CL813_24","E036_F120","1/12/2023","17/1/2024",NA,"ALIVE",0,"",2,"L",1,12,1,0,"NW","","Cold","CORT",1
"472",2930,"B_23",NA,"E532_23","EG2930","CL808_24","E013_M","29/11/2023","19/1/2024",NA,"ALIVE",0,"",4,"L",1,12,1,0,"S","","Cold","CORT",1
"473",3155,"B_23",NA,"E368_23","EG3155","CL865_24","E018_M","13/12/2023","12/1/2024",NA,"ALIVE",0,"",1,"M",1,13,1,0,"SE","","Cold","CORT",1
"474",2851,"B_23",NA,"E667_23","EG2851","CL786_24","E004_F120","24/11/2023","17/1/2024",NA,"ALIVE",0,"",4,"N",1,14,1,0,"S","","Cold","CORT",1
"475",3034,"B_23",NA,"E1021_23","EG3034","CL831_24","E033_F120","4/12/2023","19/1/2024",NA,"ALIVE",0,"Dented/dessicated",1,"O",1,15,1,0,"SE","","Cold","CORT",1
"476",2961,"B_28",NA,"E123_23","EG2961","CL815_24","E017_M, E007_M","1/12/2023","1/1/2024",NA,"ALIVE",0,"Might be two clutches. Where?",2,"O",1,15,1,0,"NW","","Hot","CORT",1
"477",3200,"B_23",NA,"E370_23","EG3200","CL874_24","E040_F120","15/12/2023","2/2/2024",NA,"ALIVE",0,"",4,"O",1,15,1,0,"S","","Cold","CORT",1
"478",2993,"B_28",NA,"E569_23","EG2993","CL822_24","E051_F120","4/12/2023","5/1/2024",NA,"ALIVE",0,"",2,"P",1,16,1,0,"NW","","Hot","CORT",1
"479",2950,"B_28",NA,"E269_23","EG2950","CL813_24","E036_F120","1/12/2023","1/1/2024",NA,"ALIVE",0,"",4,"P",1,16,1,0,"S","","Hot","CORT",1
"480",3038,"A_23",NA,"E133_23","EG3038","CL833_24","E008_F120","4/12/2023","19/1/2024",NA,"ALIVE",0,"",2,"Q",1,17,1,0,"NW","","Cold","Control",1
"481",3090,"A_28",NA,"E195_23","EG3090","CL848_24","E011_M/E024_M","8/12/2023","8/1/2024",NA,"ALIVE",0,"",3,"Q",1,17,1,0,"SW","","Hot","Control",1
"482",3193,"A_28",NA,"E747_23","EG3193","CL873_24","E038_F120","15/12/2023","17/1/2024",NA,"ALIVE",0,"",4,"R",1,18,1,0,"S","","Hot","Control",1
"483",2982,"A_28",NA,"E078_23","EG2982","CL820_24","E050_F120","4/12/2023","8/1/2024",NA,"ALIVE",0,"",3,"S",1,19,1,0,"SW","","Hot","Control",1
"484",2908,"A_23",NA,"E448_23","EG2908","CL803_24","E038_F120","29/11/2023","19/1/2024",NA,"ALIVE",0,"",3,"A",1,20,1,0,"SW","","Cold","Control",1
"485",3039,"B_23",NA,"E617_23","EG3039","CL833_24","E008_F120","4/12/2023","22/1/2024",NA,"ALIVE",0,"",1,"B",1,19,1,0,"SE","","Cold","CORT",1
"486",3082,"A_28",NA,"E197_23","EG3082","CL847_24","E001_F120","8/12/2023","10/1/2024",NA,"ALIVE",0,"",1,"C",1,18,1,0,"SE","","Hot","Control",1
"487",3179,"B_28",NA,"E262_23","EG3179","CL869_24","E053_F120","15/12/2023","12/1/2024",NA,"ALIVE",0,"",4,"C",1,18,1,0,"S","","Hot","CORT",1
"488",2931,"B_28",NA,"E178_23","EG2931","CL808_24","E013_M","29/11/2023","1/1/2024",NA,"ALIVE",0,"",3,"D",1,17,1,0,"SW","","Hot","CORT",1
"489",2997,"A_28",NA,"E510_23","EG2997","CL822_24","E051_F120","4/12/2023","8/1/2024",NA,"ALIVE",0,"Dented",4,"D",1,17,1,0,"S","","Hot","Control",1
"490",2970,"B_28",NA,"E168_23","EG2970","CL817_24","E018_M","1/12/2023","1/1/2024",NA,"ALIVE",0,"Might be two clutches. Where?",3,"H",1,13,1,0,"SW","","Hot","CORT",1
"491",3178,"A_28",NA,"E779_23","EG3178","CL869_24","E053_F120","15/12/2023","12/1/2024",NA,"ALIVE",0,"",2,"I",1,12,1,0,"NW","","Hot","Control",1
"492",3025,"A_23",NA,"E098_23","EG3025","CL830_24","E015_M","4/12/2023","19/1/2024",NA,"ALIVE",0,"",4,"K",1,10,1,0,"S","","Cold","Control",1
"493",2930,"B_23",NA,"E532_23","EG2930","CL808_24","E013_M","29/11/2023","19/1/2024",NA,"ALIVE",0,"",4,"L",1,9,1,0,"S","","Cold","CORT",1
"494",3102,"A_28",NA,"E066_23","EG3102","CL851_24","E012_M","8/12/2023","10/1/2024",NA,"ALIVE",0,"",2,"M",1,8,1,0,"NW","","Hot","Control",1
"495",3024,"A_28",NA,"E540_23","EG3024","CL830_24","E015_M","4/12/2023","1/1/2024",NA,"ALIVE",0,"",1,"N",1,7,1,0,"SE","","Hot","Control",1
"496",2885,"B_23",NA,"E548_23","EG2885","CL797_24","E031","27/11/2023","15/1/2024",NA,"ALIVE",0,"",2,"N",1,7,1,0,"NW","","Cold","CORT",1
"497",2961,"B_28",NA,"E123_23","EG2961","CL815_24","E017_M, E007_M","1/12/2023","1/1/2024",NA,"ALIVE",0,"Might be two clutches. Where?",2,"O",1,6,1,0,"NW","","Hot","CORT",1
"498",3200,"B_23",NA,"E370_23","EG3200","CL874_24","E040_F120","15/12/2023","2/2/2024",NA,"ALIVE",0,"",4,"O",1,6,1,0,"S","","Cold","CORT",1
"499",2993,"B_28",NA,"E569_23","EG2993","CL822_24","E051_F120","4/12/2023","5/1/2024",NA,"ALIVE",0,"",2,"P",1,5,1,0,"NW","","Hot","CORT",1
"500",3100,"B_23",NA,"E625_23","EG3100","CL851_24","E012_M","8/12/2023","28/1/2024",NA,"ALIVE",0,"",1,"R",1,3,1,0,"SE","","Cold","CORT",1
"501",3193,"A_28",NA,"E747_23","EG3193","CL873_24","E038_F120","15/12/2023","17/1/2024",NA,"ALIVE",0,"",4,"R",1,3,1,0,"S","","Hot","Control",1
"502",2928,"A_23",NA,"E1025_23","EG2928","CL808_24","E013_M","29/11/2023","19/1/2024",NA,"ALIVE",0,"",2,"S",1,2,1,0,"NW","","Cold","Control",1
"503",3176,"B_28",NA,"E524_23","EG3176","CL869_24","E053_F120","15/12/2023","10/1/2024",NA,"ALIVE",0,"",2,"T",1,1,1,0,"NW","","Hot","CORT",1
"504",3195,"B_28",NA,"E284_23","EG3195","CL873_24","E038_F120","15/12/2023","15/1/2024",NA,"ALIVE",0,"",3,"T",1,1,1,0,"SW","","Hot","CORT",1
"505",3158,"B_23",NA,"E3001_23","EG3158","CL865_24","E018_M","13/12/2023","28/1/2024",NA,"ALIVE",0,"",2,"A",1,1,1,0,"NW","","Cold","CORT",1
"506",2997,"A_28",NA,"E510_23","EG2997","CL822_24","E051_F120","4/12/2023","8/1/2024",NA,"ALIVE",0,"Dented",4,"D",1,4,1,0,"S","","Hot","Control",1
"507",2960,"B_23",NA,"E387_23","EG2960","CL815_24","E017_M, E007_M","1/12/2023","22/1/2024",NA,"ALIVE",0,"Might be two clutches.",3,"E",1,5,1,0,"SW","","Cold","CORT",1
"508",3079,"A_28",NA,"E820_23","EG3079","CL846_24","E050_F120","8/12/2023","8/1/2024",NA,"ALIVE",0,"",1,"F",1,6,1,0,"SE","","Hot","Control",1
"509",3014,"A_28",NA,"E0154_23","EG3014","CL827_24","E019_M","4/12/2023","3/1/2024",NA,"ALIVE",0,"",4,"F",1,6,1,0,"S","","Hot","Control",1
"510",3009,"A_23",NA,"E1024_23","EG3009","CL825_24","E011_M/E024_M","4/12/2023","19/1/2024",NA,"ALIVE",0,"",3,"G",1,7,1,0,"SW","","Cold","Control",1
"511",2925,"B_28",NA,"E884_23","EG2925","CL807_24","E011_M/E024_M","29/11/2023","1/1/2024",NA,"ALIVE",0,"",1,"H",1,8,1,0,"SE","","Hot","CORT",1
"512",3191,"B_28",NA,"E694_23","EG3191","CL872_24","E008_F120","15/12/2023","15/1/2024",NA,"ALIVE",0,"",2,"H",1,8,1,0,"NW","","Hot","CORT",1
"513",3188,"B_28",NA,"E311_23","EG3188","CL872_24","E008_F120","15/12/2023","15/1/2024",NA,"ALIVE",0,"",1,"I",1,9,1,0,"SE","","Hot","CORT",1
"514",2922,"A_23",NA,"E660_23","EG2922","CL807_24","E011_M/E024_M","29/11/2023","19/1/2024",NA,"ALIVE",0,"",4,"J",1,10,1,0,"S","","Cold","Control",1
"515",2958,"B_23",NA,"E493_23","EG2958","CL815_24","E017_M, E007_M","1/12/2023","22/1/2024",NA,"ALIVE",0,"Might be two clutches.",2,"K",1,11,1,0,"NW","","Cold","CORT",1
"516",2911,"B_23",NA,"E130_23","EG2911","CL803_24","E038_F120","29/11/2023","19/1/2024",NA,"ALIVE",0,"",3,"K",1,11,1,0,"SW","","Cold","CORT",1
"517",3102,"A_28",NA,"E066_23","EG3102","CL851_24","E012_M","8/12/2023","10/1/2024",NA,"ALIVE",0,"",2,"M",1,13,1,0,"NW","","Hot","Control",1
"518",2885,"B_23",NA,"E548_23","EG2885","CL797_24","E031","27/11/2023","15/1/2024",NA,"ALIVE",0,"",2,"N",1,14,1,0,"NW","","Cold","CORT",1
"519",3034,"B_23",NA,"E1021_23","EG3034","CL831_24","E033_F120","4/12/2023","19/1/2024",NA,"ALIVE",0,"Dented/dessicated",1,"O",1,15,1,0,"SE","","Cold","CORT",1
"520",2961,"B_28",NA,"E123_23","EG2961","CL815_24","E017_M, E007_M","1/12/2023","1/1/2024",NA,"ALIVE",0,"Might be two clutches. Where?",2,"O",1,15,1,0,"NW","","Hot","CORT",1
"521",2919,"B_23",NA,"E745_23","EG2919","CL806_24","E014_M","29/11/2023","15/1/2024",NA,"ALIVE",0,"",3,"P",1,16,1,0,"SW","","Cold","CORT",1
"522",3038,"A_23",NA,"E133_23","EG3038","CL833_24","E008_F120","4/12/2023","19/1/2024",NA,"ALIVE",0,"",2,"Q",1,17,1,0,"NW","","Cold","Control",1
"523",2981,"B_23",NA,"E837_23","EG2981","CL820_24","E050_F120","4/12/2023","24/1/2024",NA,"ALIVE",0,"",2,"R",1,18,1,0,"NW","","Cold","CORT",1
"524",3193,"A_28",NA,"E747_23","EG3193","CL873_24","E038_F120","15/12/2023","17/1/2024",NA,"ALIVE",0,"",4,"R",1,18,1,0,"S","","Hot","Control",1
"525",3033,"A_28",NA,"E095_23","EG3033","CL831_24","E033_F120","4/12/2023","3/1/2024",NA,"ALIVE",0,"",1,"S",1,19,1,0,"SE","","Hot","Control",1
"526",3195,"B_28",NA,"E284_23","EG3195","CL873_24","E038_F120","15/12/2023","15/1/2024",NA,"ALIVE",0,"",3,"T",1,20,1,0,"SW","","Hot","CORT",1
"527",2959,"A_23",NA,"E1023_23","EG2959","CL815_24","E017_M, E007_M","1/12/2023","19/1/2024",NA,"ALIVE",0,"Might be two clutches.",4,"A",1,20,1,0,"S","","Cold","Control",1
"528",3029,"A_28",NA,"E773_23","EG3029","CL831_24","E033_F120","4/12/2023","1/1/2024",NA,"ALIVE",0,"",2,"B",1,19,1,0,"NW","","Hot","Control",1
"529",2984,"A_28",NA,"E564_23","EG2984","CL820_24","E050_F120","4/12/2023","5/1/2024",NA,"ALIVE",0,"",2,"C",1,18,1,0,"NW","","Hot","Control",1
"530",2960,"B_23",NA,"E387_23","EG2960","CL815_24","E017_M, E007_M","1/12/2023","22/1/2024",NA,"ALIVE",0,"Might be two clutches.",3,"E",1,16,1,0,"SW","","Cold","CORT",1
"531",3159,"A_28",NA,"E169_23","EG3159","CL865_24","E018_M","13/12/2023","10/1/2024",NA,"ALIVE",0,"",3,"F",1,15,1,0,"SW","","Hot","Control",1
"532",3009,"A_23",NA,"E1024_23","EG3009","CL825_24","E011_M/E024_M","4/12/2023","19/1/2024",NA,"ALIVE",0,"",3,"G",1,14,1,0,"SW","","Cold","Control",1
"533",2925,"B_28",NA,"E884_23","EG2925","CL807_24","E011_M/E024_M","29/11/2023","1/1/2024",NA,"ALIVE",0,"",1,"H",1,13,1,0,"SE","","Hot","CORT",1
"534",3191,"B_28",NA,"E694_23","EG3191","CL872_24","E008_F120","15/12/2023","15/1/2024",NA,"ALIVE",0,"",2,"H",1,13,1,0,"NW","","Hot","CORT",1
"535",2970,"B_28",NA,"E168_23","EG2970","CL817_24","E018_M","1/12/2023","1/1/2024",NA,"ALIVE",0,"Might be two clutches. Where?",3,"H",1,13,1,0,"SW","","Hot","CORT",1
"536",3078,"A_23",NA,"E201_23","EG3078","CL846_24","E050_F120","8/12/2023","24/1/2024",NA,"ALIVE",0,"",1,"K",1,10,1,0,"SE","","Cold","Control",1
"537",2911,"B_23",NA,"E130_23","EG2911","CL803_24","E038_F120","29/11/2023","19/1/2024",NA,"ALIVE",0,"",3,"K",1,10,1,0,"SW","","Cold","CORT",1
"538",3155,"B_23",NA,"E368_23","EG3155","CL865_24","E018_M","13/12/2023","12/1/2024",NA,"ALIVE",0,"",1,"M",1,8,1,0,"SE","","Cold","CORT",1
"539",3102,"A_28",NA,"E066_23","EG3102","CL851_24","E012_M","8/12/2023","10/1/2024",NA,"ALIVE",0,"",2,"M",1,8,1,0,"NW","","Hot","Control",1
"540",3024,"A_28",NA,"E540_23","EG3024","CL830_24","E015_M","4/12/2023","1/1/2024",NA,"ALIVE",0,"",1,"N",1,7,1,0,"SE","","Hot","Control",1
"541",2885,"B_23",NA,"E548_23","EG2885","CL797_24","E031","27/11/2023","15/1/2024",NA,"ALIVE",0,"",2,"N",1,7,1,0,"NW","","Cold","CORT",1
"542",3212,"B_23",NA,"E4003_23","EG3212","CL872_24","E008_F120","15/12/2023","31/1/2024",NA,"ALIVE",0,"",3,"O",1,6,1,0,"SW","","Cold","CORT",1
"543",3200,"B_23",NA,"E370_23","EG3200","CL874_24","E040_F120","15/12/2023","2/2/2024",NA,"ALIVE",0,"",4,"O",1,6,1,0,"S","","Cold","CORT",1
"544",2950,"B_28",NA,"E269_23","EG2950","CL813_24","E036_F120","1/12/2023","1/1/2024",NA,"ALIVE",0,"",4,"P",1,5,1,0,"S","","Hot","CORT",1
"545",3065,"A_23",NA,"E055_23","EG3065","CL842_24","E010_F120","6/12/2023","22/1/2024",NA,"ALIVE",0,"",1,"Q",1,4,1,0,"SE","","Cold","Control",1
"546",3090,"A_28",NA,"E195_23","EG3090","CL848_24","E011_M/E024_M","8/12/2023","8/1/2024",NA,"ALIVE",0,"",3,"Q",1,4,1,0,"SW","","Hot","Control",1
"547",2982,"A_28",NA,"E078_23","EG2982","CL820_24","E050_F120","4/12/2023","8/1/2024",NA,"ALIVE",0,"",3,"S",1,2,1,0,"SW","","Hot","Control",1
"548",2924,"B_23",NA,"E703_23","EG2924","CL807_24","E011_M/E024_M","29/11/2023","17/1/2024",NA,"ALIVE",0,"",1,"T",1,1,1,0,"SE","","Cold","CORT",1
"549",3176,"B_28",NA,"E524_23","EG3176","CL869_24","E053_F120","15/12/2023","10/1/2024",NA,"ALIVE",0,"",2,"T",1,1,1,0,"NW","","Hot","CORT",1
"550",3195,"B_28",NA,"E284_23","EG3195","CL873_24","E038_F120","15/12/2023","15/1/2024",NA,"ALIVE",0,"",3,"T",1,1,1,0,"SW","","Hot","CORT",1
"551",2908,"A_23",NA,"E448_23","EG2908","CL803_24","E038_F120","29/11/2023","19/1/2024",NA,"ALIVE",0,"",3,"A",1,1,1,0,"SW","","Cold","Control",1
"552",2959,"A_23",NA,"E1023_23","EG2959","CL815_24","E017_M, E007_M","1/12/2023","19/1/2024",NA,"ALIVE",0,"Might be two clutches.",4,"A",1,1,1,0,"S","","Cold","Control",1
"553",3039,"B_23",NA,"E617_23","EG3039","CL833_24","E008_F120","4/12/2023","22/1/2024",NA,"ALIVE",0,"",1,"B",1,2,1,0,"SE","","Cold","CORT",1
"554",3042,"A_23",NA,"E1101_23","EG3042","CL834_24","E027_F120","6/12/2023","24/1/2024",NA,"ALIVE",0,"",4,"B",1,2,1,0,"S","","Cold","Control",1
"555",3082,"A_28",NA,"E197_23","EG3082","CL847_24","E001_F120","8/12/2023","10/1/2024",NA,"ALIVE",0,"",1,"C",1,3,1,0,"SE","","Hot","Control",1
"556",2984,"A_28",NA,"E564_23","EG2984","CL820_24","E050_F120","4/12/2023","5/1/2024",NA,"ALIVE",0,"",2,"C",1,3,1,0,"SW","","Hot","Control",1
"557",2960,"B_23",NA,"E387_23","EG2960","CL815_24","E017_M, E007_M","1/12/2023","22/1/2024",NA,"ALIVE",0,"Might be two clutches.",3,"E",1,5,1,0,"SW","","Cold","CORT",1
"558",3098,"A_28",NA,"E185_23","EG3098","CL850_24","E028_M","8/12/2023","8/1/2024",NA,"ALIVE",0,"",4,"E",1,5,1,0,"S","","Hot","Control",1
"559",2873,"A_23",NA,"E607_23","EG2873","CL794_24","E036_F120","27/11/2023","19/1/2024",NA,"ALIVE",0,"",2,"G",1,7,1,0,"NW","","Cold","Control",1
"560",3198,"B_28",NA,"E765_23","EG3198","CL874_24","E040_F120","15/12/2023","15/1/2024",NA,"ALIVE",0,"",4,"H",1,8,1,0,"S","","Hot","CORT",1
"561",3178,"A_28",NA,"E779_23","EG3178","CL869_24","E053_F120","15/12/2023","12/1/2024",NA,"ALIVE",0,"",2,"I",1,9,1,0,"NW","","Hot","Control",1
"562",2971,"A_23",NA,"E488_23","EG2971","CL817_24","E018_M","1/12/2023","19/1/2024",NA,"ALIVE",0,"Might be two clutches.",2,"J",1,10,1,0,"NW","","Cold","Control",1
"563",2922,"A_23",NA,"E660_23","EG2922","CL807_24","E011_M/E024_M","29/11/2023","19/1/2024",NA,"ALIVE",0,"",4,"J",1,10,1,0,"S","","Cold","Control",1
"564",3078,"A_23",NA,"E201_23","EG3078","CL846_24","E050_F120","8/12/2023","24/1/2024",NA,"ALIVE",0,"",1,"K",1,11,1,0,"SE","","Cold","Control",1
"565",2904,"A_23",NA,"E044_23","EG2904","CL802_24","E014_F120","29/11/2023","17/1/2024",NA,"ALIVE",0,"",1,"L",1,12,1,0,"SE","","Cold","Control",1
"566",3102,"A_28",NA,"E066_23","EG3102","CL851_24","E012_M","8/12/2023","10/1/2024",NA,"ALIVE",0,"",2,"M",1,13,1,0,"NW","","Hot","Control",1
"567",3040,"A_28",NA,"E477_23","EG3040","CL833_24","E008_F120","4/12/2023","1/1/2024",NA,"ALIVE",0,"",3,"N",1,14,1,0,"SW","","Hot","Control",1
"568",2961,"B_28",NA,"E123_23","EG2961","CL815_24","E017_M, E007_M","1/12/2023","1/1/2024",NA,"ALIVE",0,"Might be two clutches. Where?",2,"O",1,15,1,0,"NW","","Hot","CORT",1
"569",3212,"B_23",NA,"E4003_23","EG3212","CL872_24","E008_F120","15/12/2023","31/1/2024",NA,"ALIVE",0,"",3,"O",1,15,1,0,"SW","","Cold","CORT",1
"570",3200,"B_23",NA,"E370_23","EG3200","CL874_24","E040_F120","15/12/2023","2/2/2024",NA,"ALIVE",0,"",4,"O",1,15,1,0,"S","","Cold","CORT",1
"571",3065,"A_23",NA,"E055_23","EG3065","CL842_24","E010_F120","6/12/2023","22/1/2024",NA,"ALIVE",0,"",1,"Q",1,17,1,0,"SE","","Cold","Control",1
"572",2928,"A_23",NA,"E1025_23","EG2928","CL808_24","E013_M","29/11/2023","19/1/2024",NA,"ALIVE",0,"",2,"S",1,19,1,0,"NW","","Cold","Control",1
"573",2924,"B_23",NA,"E703_23","EG2924","CL807_24","E011_M/E024_M","29/11/2023","17/1/2024",NA,"ALIVE",0,"",1,"T",1,20,1,0,"SE","","Cold","CORT",1
"574",3103,"B_23",NA,"E2001_23","EG3103","CL851_24","E012_M","8/12/2023","26/1/2024",NA,"ALIVE",0,"",4,"T",1,20,1,0,"S","","Cold","CORT",1
"575",2984,"A_28",NA,"E564_23","EG2984","CL820_24","E050_F120","4/12/2023","5/1/2024",NA,"ALIVE",0,"",2,"C",1,18,1,0,"NW","","Hot","Control",1
"576",2997,"A_28",NA,"E510_23","EG2997","CL822_24","E051_F120","4/12/2023","8/1/2024",NA,"ALIVE",0,"Dented",4,"D",1,17,1,0,"S","","Hot","Control",1
"577",2968,"A_23",NA,"E490_23","EG2968","CL817_24","E018_M","1/12/2023","19/1/2024",NA,"ALIVE",0,"Might be two clutches.",1,"G",1,14,1,0,"SE","","Cold","Control",1
"578",3191,"B_28",NA,"E694_23","EG3191","CL872_24","E008_F120","15/12/2023","15/1/2024",NA,"ALIVE",0,"",2,"H",1,13,1,0,"NW","","Hot","CORT",1
"579",3178,"A_28",NA,"E779_23","EG3178","CL869_24","E053_F120","15/12/2023","12/1/2024",NA,"ALIVE",0,"",2,"I",1,12,1,0,"NW","","Hot","Control",1
"580",3025,"A_23",NA,"E098_23","EG3025","CL830_24","E015_M","4/12/2023","19/1/2024",NA,"ALIVE",0,"",4,"K",1,10,1,0,"S","","Cold","Control",1
"581",2953,"B_23",NA,"E157_23","EG2953","CL813_24","E036_F120","1/12/2023","17/1/2024",NA,"ALIVE",0,"",2,"L",1,9,1,0,"NW","","Cold","CORT",1
"582",2930,"B_23",NA,"E532_23","EG2930","CL808_24","E013_M","29/11/2023","19/1/2024",NA,"ALIVE",0,"",4,"L",1,9,1,0,"S","","Cold","CORT",1
"583",3102,"A_28",NA,"E066_23","EG3102","CL851_24","E012_M","8/12/2023","10/1/2024",NA,"ALIVE",0,"",2,"M",1,8,1,0,"NW","","Hot","Control",1
"584",3031,"A_23",NA,"E720_23","EG3031","CL831_24","E033_F120","4/12/2023","22/1/2024",NA,"ALIVE",0,"",4,"Q",1,4,1,0,"S","","Cold","Control",1
