experiment,plate,specimen,tube,tube.no,.no,n,min,median,max,geo.mean,arith.mean,sd,se,r.sd,r.se,comp
medial cortex,1,Specimen_002,E3,E03,51,32020,1.1398790924037798,1.9253121151106034,2.5726393183166745,1.9045580177388988,2.0058327802296345,0.3089481024139679,0.0017265329390265835,0.47578183568835525,0.002658870550387107,-0.8822104589661642
medial cortex,1,Specimen_002,E4,E04,52,33192,1.1398790924037798,1.9493900066449128,2.612571973470177,1.927559338551071,2.0337256633389047,0.316409761925406,0.001736733426160557,0.48678785438903277,0.002671917367599171,-0.8586988085004877
medial cortex,1,Specimen_001,A6,A06,6,9361,1.9334873032958098,2.77070475922723,3.4192616520669414,2.755397649833327,2.862329523215385,0.3190509310255396,0.0032976069796684447,0.4835547862889685,0.00499786549186074,-0.03337570183992019
medial cortex,1,Specimen_001,A7,A07,7,10077,1.9571281903624556,2.7997539916328478,3.5436956323092446,2.791892715051239,2.9083961298083865,0.328105196105909,0.003268492396133744,0.5240585497136347,0.005220525018186521,0.003672572014985659
medial cortex,1,Specimen_001,A8,A08,8,5342,1.5390761275217115,2.498861680588562,3.2678754193188975,2.4579089091632493,2.6052795538102407,0.37956925472772907,0.005193248272310084,0.6184971789276835,0.008462248630223957,-0.33107553979558535
medial cortex,1,Specimen_001,A9,A09,9,7859,1.9211660585835515,2.751433091215743,3.435621445929604,2.737546663660906,2.846816804844198,0.31976995748533105,0.0036070653849007623,0.51953131225159,0.005860411114076424,-0.05229620616195718
medial cortex,2,Specimen_001,A1,A01,1,3058,1.5587085796862152,2.4387005425537702,3.2820780490392387,2.4585700704039564,2.626208744021447,0.39165152332321873,0.007082410246454496,0.6521291748604067,0.011792744506272795,2.439266579660378
medial cortex,2,Specimen_001,A10,A10,10,10400,1.767897632980909,2.5108130268648905,3.2331484614947565,2.5152969696444725,2.636244880907803,0.3297364035578367,0.003233331454006374,0.548013920977515,0.005373718609201622,0.07657556712449641
medial cortex,2,Specimen_001,A11,A11,11,4340,1.4742162807544628,2.2195845342079914,2.976166516933516,2.2311111640751715,2.3547590199684536,0.3312342345601251,0.005027943073868544,0.5251316299590518,0.007971192788173728,-0.2084445514860866
medial cortex,2,Specimen_001,A12,A12,12,14180,1.4248816428592699,2.1589652511922757,2.888628718534042,2.1624568909267206,2.2752990783661677,0.3178669187694144,0.0026693604201657815,0.5060050867502375,0.004249293874942244,-0.2760525343757453
medial cortex,2,Specimen_002,B1,B01,13,13886,1.2504200302308364,2.2340108407848724,3.095727114050531,2.2278770363005562,2.377223181004592,0.3730044973997296,0.003165377330655674,0.5773143772336735,0.004899184473903861,-0.21689722828640046
medial cortex,2,Specimen_002,B2,B02,14,13075,1.1643528671317107,2.074084683440716,2.9049318405931785,2.0691422482685318,2.2130837126665326,0.3639513863591921,0.003182896592352959,0.5508675530881317,0.00481755125348417,-0.3717084309750002
medial cortex,2,Specimen_002,B3,B03,15,11032,0.9912260841450559,1.9647309426159105,2.8361974730486157,1.9411505044748987,2.1064295677565386,0.39654679672021775,0.0037754377977442725,0.6191701525484153,0.005894987468063415,-0.4986473550747326
medial cortex,2,Specimen_002,B4,B04,16,10005,0.9138138675364784,2.0622058145621804,3.1598678470925665,2.045373737682156,2.276070092663197,0.4740626711323349,0.004739441998894173,0.7573240053048214,0.007571347452730507,-0.39777097802730993
medial cortex,2,Specimen_002,B5,B05,17,1947,0.8692317253279422,1.4857214318956387,2.1892095067279924,1.4669869790600363,1.5581462552782475,0.2858355186668488,0.006477884772882101,0.4494562884109013,0.01018601907961819,-0.9711610210123528
medial cortex,2,Specimen_002,B6,B06,18,1808,0.8692317253279422,1.4857214318956387,2.163757533072227,1.4589932292011922,1.5513366341980854,0.29050128497883343,0.006832015526795976,0.47524845392132664,0.01117690345677081,-0.9835401719889939
medial cortex,2,Specimen_002,B7,B07,19,2203,0.8195439292664823,1.5490032807455838,2.3791241626789326,1.5444666199886237,1.6827328203768683,0.34953672541511244,0.007447072205681963,0.5355719026500626,0.01141065398959947,-0.8967776151792124
medial cortex,2,Specimen_001,A2,A02,2,8397,1.7497363214647976,2.4762517871535827,3.160108235078114,2.481679256836902,2.5920379577287194,0.3171166115831058,0.0034606439242378666,0.5236005715025728,0.005713971045074027,0.045133201083830406
medial cortex,2,Specimen_002,B8,B08,20,2586,0.8195439292664823,1.5490032807455838,2.4499410169925326,1.5514671684132413,1.7043761561503785,0.3627022254962232,0.0071324044138227,0.5355719026500626,0.010531822343120705,-0.888149444921989
medial cortex,2,Specimen_002,B9,B09,21,4433,0.8195439292664823,1.7307822695076458,2.655330569733017,1.7354734333891482,1.9306104383453617,0.42404126410595877,0.006368824108096332,0.6740355248565993,0.01012357537767219,-0.7061563025441868
medial cortex,2,Specimen_002,B10,B10,22,3714,0.6989700043360189,1.7435097766901766,2.905364075359091,1.7909205038386253,2.0884065363106217,0.5190694792832174,0.008517350980383196,0.8531032816919852,0.013998472964970343,-0.6553357243927928
medial cortex,2,Specimen_002,B11,B11,23,7771,0.9138138675364784,2.0941216118473434,3.1823575936992055,2.0885363944579014,2.3332365733195624,0.4864474366567793,0.0055182003540408375,0.798657211213474,0.009059869933665608,-0.3486577703654515
medial cortex,2,Specimen_002,B12,B12,24,9083,1.0569048731351822,2.193681021056252,3.1009905398759443,2.1690452769278865,2.3507323414465078,0.42084617847343214,0.004415793245047975,0.6388100265923607,0.006702812439755928,-0.26209876389632475
medial cortex,2,Specimen_002,C1,C01,25,20914,1.3053513858496133,2.193681021056252,2.9558800979620288,2.182690615467985,2.3045058210993763,0.33666322215526445,0.0023279686302819435,0.5199674300338468,0.0035954858928097157,-0.2525336418167849
medial cortex,2,Specimen_002,C2,C02,26,15551,1.1139433523068367,2.146748004177276,3.0789640533419242,2.1466447118347642,2.3286371455659314,0.41372611748627286,0.0033176745170424822,0.6549100175559186,0.005251730998764435,-0.29181089923909853
medial cortex,2,Specimen_002,C3,C03,27,14419,1.2304489213782739,2.2837533764367848,3.2140486794119414,2.2871294785725933,2.4458763029313726,0.3861960311297342,0.0032161791739756915,0.6101638267105292,0.0050813473831907196,-0.15206336501980053
medial cortex,2,Specimen_002,C4,C04,28,14823,1.1398790924037798,2.2837533764367848,3.294950970593793,2.279961348588429,2.475194668908858,0.43145919785323195,0.003543820184467851,0.6929967976756729,0.005691977483836221,-0.15703729841927447
medial cortex,2,Specimen_002,C5,C05,29,5461,0.8195439292664823,1.8819549974293945,2.9638822346899665,1.903463273645498,2.177506333888837,0.5094003016183765,0.00689323539769994,0.8463252946872386,0.011452524587779808,-0.5294124811771864
medial cortex,2,Specimen_001,A3,A03,3,5452,1.8680563797818701,2.6267508474228283,3.3029799367482493,2.620876270008487,2.7266207936942792,0.31261218616324077,0.004233777006826936,0.5157873760687094,0.006985424208866232,0.18431324198398907
medial cortex,2,Specimen_002,C6,C06,30,5844,0.9138138675364784,1.8388490907372552,2.699143697993137,1.8274940068105667,2.0065565356802186,0.41177278539081125,0.005386448805141331,0.658931777817465,0.008619564996083738,-0.6142076080915932
medial cortex,2,Specimen_002,C7,C07,31,6612,1.0253058808940338,2.269045716790893,3.330292021204229,2.2569752886457675,2.511680573334419,0.4948853429716678,0.006086087179121997,0.7808460652307264,0.009602824763271785,-0.18129974341141752
medial cortex,2,Specimen_002,C8,C08,32,9786,1.2304489213782739,2.3863205902296447,3.338814947137018,2.392659295020772,2.5633535629295396,0.40439165018626216,0.004087893511825742,0.6422833808513169,0.006492681201815763,-0.045730348786533086
medial cortex,2,Specimen_002,C9,C09,33,10020,1.0569048731351822,2.0178677380426064,2.898396059327649,2.0126237439173034,2.176608528583697,0.388975909769617,0.0038858751635297097,0.6030669920767493,0.006024648281801269,-0.4278298781743216
medial cortex,2,Specimen_002,C10,C10,34,6885,0.8692317253279422,1.9375178843651435,2.92272545799326,1.9360415698052071,2.158786056774379,0.45694493700251543,0.005506959687881815,0.724613024424252,0.008732813062761894,-0.5086342081995586
medial cortex,2,Specimen_002,C11,C11,35,10336,1.1875207369731704,2.180125901426172,3.034788841037867,2.159970277166121,2.3023215523446967,0.3672443276793855,0.003612258704228366,0.5543656938545921,0.00545280662496739,-0.282715581226887
medial cortex,2,Specimen_002,C12,C12,36,12994,1.269512953124916,2.163757533072227,2.9378187030509277,2.1520509965038395,2.275989747192627,0.33896055707595213,0.0029735670350958454,0.517045521642574,0.004535836063237844,-0.2912284510003616
medial cortex,2,Specimen_002,D1,D01,37,8635,1.0569048731351822,2.031004287533749,2.9151887245073875,2.0195319594201737,2.1824122806412265,0.39188189957696346,0.004217198405043148,0.6133837486375008,0.006600868703621841,-0.41675246961629814
medial cortex,2,Specimen_002,D2,D02,38,11127,1.1875207369731704,2.074084683440716,2.904499175213841,2.0703035678913744,2.199319271313863,0.3434238077685793,0.0032556773281373313,0.5149413669610804,0.0048816735934188804,-0.3669882152422347
medial cortex,2,Specimen_002,D3,D03,39,7649,1.1398790924037798,2.040602352184761,2.752662933751148,2.0124995857025083,2.1335633797822617,0.3403744870337518,0.003891837239753324,0.5242762679082255,0.005994567692618498,-0.4243768917130672
medial cortex,2,Specimen_001,A4,A04,4,6328,1.7853298350107671,2.552668216112193,3.2305000305502563,2.5428166318032814,2.654798071344941,0.3220530489541949,0.004048500337693791,0.5382633041882311,0.006766460295440853,0.10559753390199862
medial cortex,2,Specimen_002,D4,D04,40,7716,1.1139433523068367,1.945468607671982,2.6332664296574473,1.9277982402329845,2.037446333922346,0.32114505825183964,0.003655991135370107,0.5005468185739794,0.0056983431148086025,-0.5126576046615234
medial cortex,2,Specimen_002,D5,D05,41,22301,1.287801721390525,2.144262802284836,2.9429995933660407,2.1452042775028137,2.275767273854585,0.34557992210348276,0.0023141224391990877,0.5414346532323061,0.003625633320299395,-0.29169395385893937
medial cortex,2,Specimen_002,D6,D06,42,21591,1.3053513858496133,2.180125901426172,3.0035466983604597,2.183177222587761,2.317549555290639,0.3501175035879684,0.0023827443284757943,0.5421369832728796,0.0036895436786577775,-0.25682560572194113
medial cortex,2,Specimen_002,D7,D07,43,20869,1.3053513858496133,2.1914510400510254,3.034146996708361,2.197184157225901,2.335669873762656,0.3550383865392385,0.0024576752261430057,0.5572851720010692,0.003857684163322159,-0.24353725364909137
medial cortex,2,Specimen_002,D8,D08,44,15074,1.086359823884986,2.1958996524092336,3.2165881046362372,2.2051348162575444,2.4387618088270377,0.4654950454755472,0.0037914104907679443,0.7415572825780624,0.006039909743399251,-0.23289432283161662
medial cortex,2,Specimen_002,D9,D09,45,38491,1.3838153796721828,2.244029611698691,3.065131390392736,2.2533200460430054,2.391125883905782,0.35358798931482216,0.0018022619231071618,0.5577226680052252,0.00284275020242442,-0.1857156504935659
medial cortex,2,Specimen_002,D10,D10,46,35775,1.3053513858496133,2.270911653615857,3.161308110042913,2.2781663545234805,2.4419233998450327,0.38943392280419986,0.0020589412667487202,0.6257260254166198,0.003308220111211747,-0.16522555452833051
medial cortex,2,Specimen_002,D11,D11,47,59764,1.462397997898956,2.280122910209564,3.025715383901341,2.278618070434149,2.3971668358142826,0.3296016841074083,0.0013482474064423955,0.5264907996710596,0.0021536293332195815,-0.15979414913592463
medial cortex,2,Specimen_002,D12,D12,48,62195,1.496929642797094,2.251881469394202,2.950462224847591,2.25108385774454,2.3575346359732507,0.31072886230298863,0.0012459593079726635,0.4926481784926057,0.001975418630246555,-0.18669695170818093
medial cortex,2,Specimen_002,E1,E01,49,10700,1.3692158503302199,2.2195845342079914,2.9902500275060064,2.2155763390559633,2.3324454143851403,0.32878039884603194,0.003178440084474459,0.5171263714606196,0.004999249327387631,-0.22221625496505779
medial cortex,2,Specimen_001,A5,A05,5,6756,1.8129133566428555,2.54481191931831,3.2110671322603244,2.5471008625718463,2.6497167052675676,0.30452364668173565,0.0037048975353224534,0.4938381484300167,0.006008136835687997,0.1083330865245093
medial cortex,2,Specimen_002,E2,E02,50,10604,1.3222192947339193,2.161368002234975,2.8944268447245123,2.148641322937578,2.256195855493664,0.3166198715947512,0.003074703972107804,0.48183510520586537,0.00467911348840941,-0.29096352977023043
medial cortex,2,Specimen_002,E3,E03,51,10687,1.3979400086720377,2.1914510400510254,2.9062272564732496,2.1885521282808496,2.2857791034077177,0.29740077183213426,0.002876829918102175,0.4578119347061363,0.004428526067747566,-0.24932964675938246
medial cortex,2,Specimen_002,E4,E04,52,10282,1.3692158503302199,2.246005896554113,3.0318930172669485,2.2363062400672047,2.349043091571031,0.322560102186938,0.0031810599088713835,0.49416998342377344,0.0048734617572943565,-0.20684757955851862
medial cortex,2,Specimen_001,A6,A06,6,8746,1.863322860120456,2.540829806480904,3.1560036916000596,2.5371074343281883,2.6250768209556887,0.2816829233786028,0.0030120056542417154,0.45275228824140423,0.004841232247228137,0.09564351271852958
medial cortex,2,Specimen_001,A7,A07,7,3428,1.4857214318956387,2.3475251719067,3.1598678470925665,2.3474693845521193,2.501300913318216,0.37647140130485107,0.006430009046353189,0.6263100799957774,0.010697172391413587,-0.08834103917433868
medial cortex,2,Specimen_001,A8,A08,8,12403,1.7497363214647976,2.4977587267129615,3.2319281225056633,2.5045789529342337,2.623001569150276,0.3270500184051749,0.0029366406493715742,0.5398413221035281,0.004847331849820283,0.06561408646393928
medial cortex,2,Specimen_001,A9,A09,9,6064,1.8337844038066593,2.6332664296574473,3.3597975602953776,2.6373048129742873,2.7603549454438308,0.33501386546899703,0.004302126592177246,0.5662345732693985,0.007271379086540671,0.20423209587297497
medial cortex,3,Specimen_001,A1,A01,1,16799,2.128722284338427,2.816241299991783,3.3501995452628583,2.8044909319200064,2.873813611296604,0.25251840730552066,0.001948279794097263,0.41011521640778636,0.0031642017621804,2.7883270469187575
medial cortex,3,Specimen_001,A10,A10,10,3347,1.2612628687924936,2.069112851387121,2.8182258936139557,2.065827331053777,2.2100971261054694,0.3644053640649111,0.006298786746542748,0.607249800987928,0.010496379514386488,-0.7136905293360235
medial cortex,3,Specimen_001,A11,A11,11,19511,1.5217916496391235,2.2336305801644634,2.906200314184372,2.24172597509883,2.3448031145802863,0.30235612947905277,0.002164606771730444,0.4820555633123055,0.0034510983405363423,-0.5466123916427723
medial cortex,3,Specimen_001,A12,A12,12,10660,1.6334684555795864,2.2336305801644634,2.8474184078594025,2.240999596795925,2.3157828885410296,0.2566829874830793,0.002486099366923516,0.39898648947427734,0.0038643778795757746,-0.5440993409772027
medial cortex,3,Specimen_002,B1,B01,13,30330,1.3273589343863303,2.11143055176598,2.7772455264226195,2.102437977218924,2.2029983666875887,0.30533225937370717,0.0017532202824690787,0.477996102819965,0.002744657456516705,-0.6863792624062649
medial cortex,3,Specimen_002,B2,B02,14,34171,1.2430380486862944,2.0549958615291417,2.7409545058228053,2.040893981964712,2.1476967448104824,0.31623495625961134,0.001710728263110679,0.4918425045985675,0.0026607079861378875,-0.7479463978941018
medial cortex,3,Specimen_002,B3,B03,15,34144,1.1832698436828046,2.022222104507706,2.7906369619317033,2.019838505285898,2.1482122492107956,0.34367538735057995,0.0018599070128612577,0.5371335396193498,0.0029068664034469535,-0.7627432525844664
medial cortex,3,Specimen_002,B4,B04,16,34622,1.1383026981662814,2.019116290447073,2.787460474518415,2.0105001043783712,2.1473501723216777,0.35582166029191686,0.0019123012361899408,0.5620291510807178,0.003020527304337507,-0.7787840306259614
medial cortex,3,Specimen_002,B5,B05,17,17551,1.1832698436828046,1.9967305154351527,2.6981005456233897,1.9831931811719212,2.0855890693052688,0.3083896912452468,0.0023278174477855272,0.4603277046692163,0.0034746909285495804,-0.8098726826436061
medial cortex,3,Specimen_002,B6,B06,18,20337,1.224014811372864,2.003245054813147,2.6915235221681546,1.9955999461995833,2.0922681527462017,0.2977169939121989,0.002087661974611736,0.45487461726755424,0.0031896883990626284,-0.7934389595886115
medial cortex,3,Specimen_002,B7,B07,19,57020,1.3710678622717363,2.2041199826559246,2.9532763366673045,2.2076241110465222,2.337647917625413,0.34442789850222943,0.0014423966842673254,0.5469228891450738,0.0022904061061350236,-0.5775448131505523
medial cortex,3,Specimen_001,A2,A02,2,5153,1.4586378490256493,2.361255520058149,3.081437326351849,2.3350830052360365,2.4782900478547454,0.37240438560427686,0.005187817807440987,0.6240141495645298,0.00869289364558126,-0.4533366266285148
medial cortex,3,Specimen_002,B8,B08,20,56340,1.3710678622717363,2.1917303933628562,2.9355072658247128,2.1957911004242874,2.3225232869555033,0.33883009822866783,0.0014274915967830435,0.5355372129700691,0.002256218899312363,-0.5933386432319594
medial cortex,3,Specimen_002,B9,B09,21,49944,1.295567099962479,2.131137273778607,2.89223377733737,2.134522363039946,2.264979843386683,0.3446967496685108,0.0015423947107850965,0.5425051838323359,0.0024275167286061934,-0.6564334777125694
medial cortex,3,Specimen_002,B10,B10,22,50620,1.3273589343863303,2.159115821827769,2.9358849679635246,2.1682778414755384,2.302950330258759,0.3491162492297806,0.0015517044036246644,0.5559540599063082,0.0024710289620516477,-0.616247603899203
medial cortex,3,Specimen_002,B11,B11,23,7650,1.3710678622717363,2.1958996524092336,2.8000293592441343,2.1757092373978506,2.2585842331598847,0.28020286159104557,0.0032036262877164364,0.39714728201454313,0.004540679797245806,-0.6154245974472472
medial cortex,3,Specimen_002,B12,B12,24,5991,1.3710678622717363,2.287241711178348,2.941138594309684,2.2630642349463708,2.3478816564234952,0.2857910243986289,0.003692316536617559,0.3940213335237721,0.005090612935137742,-0.5252968990768669
medial cortex,3,Specimen_002,C1,C01,25,90402,1.4107772333772097,2.1811286997472954,2.8642143304613294,2.1784110521444306,2.286272732390047,0.31361392900733576,0.00104305287407036,0.4960711042246077,0.0016498896992315382,-0.6060930086687734
medial cortex,3,Specimen_002,C2,C02,26,88059,1.3847117429382825,2.1702617153949575,2.8610861453983873,2.1680217297508126,2.2811284435781376,0.32162325329294883,0.0010838284976825176,0.5126978145491258,0.0017277248968119664,-0.6232840133441432
medial cortex,3,Specimen_002,C3,C03,27,21508,1.1613680022349748,2.0492180226701815,2.835214806082161,2.0442596240884336,2.177507787105573,0.351020935351498,0.0023934976489810703,0.5378685319920825,0.003667550670431701,-0.74608226809311
medial cortex,3,Specimen_002,C4,C04,28,19374,1.2430380486862944,2.0960405542954277,2.863322860120456,2.0955992393915417,2.210918747179346,0.323910873333358,0.0023271044644754425,0.48255840128392447,0.003466891365645008,-0.693247872790226
medial cortex,3,Specimen_002,C5,C05,29,26253,1.3117538610557542,2.1746411926604483,2.995086496505733,2.1935598100294973,2.3339753589061525,0.35299498007843844,0.002178607829516933,0.5390237417878014,0.0033267366688712508,-0.5933393971097374
medial cortex,3,Specimen_001,A3,A03,3,30465,2.057856208741888,2.7560652939486863,3.300323693104509,2.7447555493297506,2.8182798684260466,0.2604010074113954,0.0014919080895308978,0.4190299195670776,0.002400736206715025,-0.04793339886104423
medial cortex,3,Specimen_002,C6,C06,30,25441,1.3710678622717363,2.2041199826559246,3.009981753317307,2.2262119621175502,2.3504835904099846,0.33021165217135245,0.0020702619737939802,0.5001579813956708,0.003135740495419276,-0.5612128966666116
medial cortex,3,Specimen_002,C7,C07,31,14321,1.1832698436828046,2.003245054813147,2.6669857183296606,1.9813209025680436,2.077063272517451,0.3005846343060632,0.0025117713566632097,0.44442236235549626,0.0037137206384558574,-0.803600482087975
medial cortex,3,Specimen_002,C8,C08,32,14246,1.224014811372864,2.0549958615291417,2.730176424163481,2.036387304768766,2.1300646800470857,0.29678861133876827,0.0024865704127469217,0.4411368466481535,0.003695956613361089,-0.7533746838518688
medial cortex,3,Specimen_002,C9,C09,33,23889,1.5118833609788744,2.248586243855104,2.930949031167523,2.2599950219379505,2.349657060762432,0.28202437806132596,0.0018246840043934255,0.4287791217892158,0.0027741800560819366,-0.5277451350661401
medial cortex,3,Specimen_002,C10,C10,34,28253,1.4107772333772097,2.1811286997472954,2.87952594503966,2.1841503781104494,2.2794361711451097,0.2921595191308478,0.0017381520153229072,0.4420941389422028,0.0026301618405275514,-0.6026924987450389
medial cortex,3,Specimen_002,C11,C11,35,7206,1.0606978403536116,1.9255699095433763,2.5896704020348937,1.9011241661553093,2.0139500327848077,0.32756641607300857,0.0038587997365055224,0.4983504173639807,0.0058706703888195206,-0.883244764341354
medial cortex,3,Specimen_002,C12,C12,36,34002,1.224014811372864,2.0718820073061255,2.827530810895339,2.0680775759340246,2.190568277329989,0.3361951938471403,0.0018232208095894087,0.5272629837733751,0.002859400912729607,-0.7209250874484584
medial cortex,3,Specimen_002,D1,D01,37,32899,1.576916955965207,2.159115821827769,2.7172543127625497,2.156173279058792,2.2216279160078902,0.24177713759795852,0.0013329807663612124,0.3788300145386677,0.0020885892194657464,-0.6287911367240765
medial cortex,3,Specimen_002,D2,D02,38,38247,1.6101276130759954,2.1746411926604483,2.7209857441537393,2.1739606247827155,2.2362902299900216,0.23557370223564836,0.001204559117924717,0.3696662622823102,0.0018902146657095056,-0.6186004523171875
medial cortex,3,Specimen_002,D3,D03,39,16280,1.4586378490256493,2.0253058652647704,2.525692524505011,2.0152868527101013,2.0704091364686565,0.2240549916610337,0.0017560117744071725,0.34722105694126143,0.0027213152440423755,-0.7741511154318287
medial cortex,3,Specimen_001,A4,A04,4,4801,1.3847117429382825,2.1335389083702174,2.8342617088117708,2.1340729778278376,2.2531961601544856,0.32927024874486915,0.00475211168287017,0.5461417640412124,0.007882056357343492,-0.6535416856908763
medial cortex,3,Specimen_002,D4,D04,40,15287,1.5217916496391235,2.0907869279492677,2.590507462008583,2.081203345740975,2.1366092481836683,0.22378825055910484,0.001809989887532024,0.3463172428429916,0.0028009991849783657,-0.7078855241506483
medial cortex,3,Specimen_002,D5,D05,41,25157,1.5314789170422551,2.145351816558461,2.747994102251068,2.1480821998149313,2.2213153640124212,0.2550819535400837,0.0016082379626749885,0.3966951274344025,0.0025010791813931516,-0.6400283284050214
medial cortex,3,Specimen_002,D6,D06,42,22600,1.576916955965207,2.1757278366676127,2.749736315569061,2.1799274154422017,2.248444251119764,0.24613419894388708,0.0016372603369809093,0.3825472695480046,0.0025446665848904704,-0.6076365057627845
medial cortex,3,Specimen_002,D7,D07,43,18204,1.5409548089261327,2.156851901070011,2.7283537820212285,2.1614233847159854,2.2316157535164742,0.24940011542579577,0.0018484735335456842,0.38817477773254594,0.0028770267479770965,-0.6289810718609907
medial cortex,3,Specimen_002,D8,D08,44,17185,1.6101276130759954,2.20615098159626,2.787460474518415,2.210817390209208,2.276727109592883,0.24087087653161718,0.0018374245926326511,0.36432773510073574,0.0027791850550449413,-0.5769232313499276
medial cortex,3,Specimen_002,D9,D09,45,52722,1.6334684555795864,2.2648178230095364,2.878234468675044,2.270367939572044,2.348731938037239,0.2638345065873846,0.0011490413490785935,0.4180444252872415,0.0018206501364056427,-0.5211578516450923
medial cortex,3,Specimen_002,D10,D10,46,55531,1.6334684555795864,2.280464546626918,2.907008053689199,2.2860876580237153,2.36808997321447,0.2697568434527126,0.0011447343739191477,0.42862031542052703,0.0018188840073225239,-0.5040226720202913
medial cortex,3,Specimen_002,D11,D11,47,31443,1.6258267132857112,2.2821687783046416,2.934750874663579,2.2914783551848155,2.378141405238634,0.2766341670351241,0.0015600690853406927,0.4442007239031005,0.0025050550496865985,-0.4974602189325336
medial cortex,3,Specimen_002,D12,D12,48,34870,1.7160033436347992,2.3334472744967503,2.959756672990995,2.345359659788147,2.4238517352675255,0.2622615569307182,0.0014044576932784054,0.4185901472264095,0.0022416253433513137,-0.4434301072946219
medial cortex,3,Specimen_002,E1,E01,49,24544,1.7577754910119257,2.3820170425748683,2.971739590887778,2.393663988754827,2.466878611354952,0.2533083036436481,0.0016168761516726403,0.4034301942589348,0.002575109661148643,-0.3917436422164161
medial cortex,3,Specimen_001,A5,A05,5,20536,1.9967305154351527,2.640978057358332,3.1724569744005873,2.634884877094143,2.7010096123507363,0.24476414237065505,0.0017080078671061012,0.3908928355572617,0.0027277199669066368,-0.15445304867770943
medial cortex,3,Specimen_002,E2,E02,50,20302,1.8404197777364861,2.392696953259666,2.9433708381373886,2.4036347668986715,2.464662096675892,0.23054844377025496,0.0016180531501450246,0.36651578743493174,0.002572309813671746,-0.38534269797243886
medial cortex,3,Specimen_001,A6,A06,6,7433,1.423245873936808,2.126293790693266,2.761739954151147,2.1242826621544793,2.2219097148368605,0.2984232180413591,0.003461390065383906,0.48478712124018636,0.005623011963681331,-0.6616803102785374
medial cortex,3,Specimen_001,A7,A07,7,11970,1.6967930850817443,2.4018311749089483,2.9786369483844743,2.3926318386803613,2.4734239447258464,0.2716416449879724,0.0024828431046591565,0.43833191404059557,0.004006415770217893,-0.39415460038243016
medial cortex,3,Specimen_001,A8,A08,8,5435,1.769007870943774,2.368286884902131,2.879955585122749,2.362320433918201,2.4278334729734805,0.24311469856306425,0.003297702265419683,0.3897883491022676,0.005287240670622432,-0.42923125228247033
medial cortex,3,Specimen_001,A9,A09,9,13571,1.8588378514285855,2.6250550912611628,3.225373904072817,2.6076169486613723,2.7011901152784543,0.29573798146990987,0.0025386403527785863,0.4793827812844982,0.004115063161475866,-0.17767833194799948
medial cortex,4,Specimen_001,A1,A01,1,18521,1.8588378514285855,2.6077230235205526,3.211987729667637,2.591365999526212,2.6893785045077916,0.3020945037433677,0.002219783444302863,0.5063078867630949,0.0037203386716080267,2.611478084397568
medial cortex,4,Specimen_001,A10,A10,10,13624,1.8721562727482928,2.6012449248105205,3.1828424585586923,2.585125888062569,2.6739492418487614,0.2873699530291469,0.0024620056174990833,0.47301429590026456,0.004052489974641529,-0.027881596405101107
medial cortex,4,Specimen_001,A11,A11,11,28775,1.469822015978163,2.128722284338427,2.721604544280138,2.125551516749104,2.2046512532619684,0.26727401292676223,0.0015756112323086129,0.4131484679042189,0.002435558023440747,-0.48989318238669943
medial cortex,4,Specimen_001,A12,A12,12,25963,1.4586378490256493,2.0881360887005513,2.6432058481294987,2.081278093977126,2.154161365556862,0.2569246075248072,0.0015945137369683408,0.4038036057824258,0.00250606745169498,-0.5325690753218669
medial cortex,4,Specimen_002,B1,B01,13,38301,1.423245873936808,2.143014800254095,2.82020145948564,2.1470631671822957,2.2479329534366395,0.3008827374070415,0.0015374188977542844,0.4703205756322939,0.0024031945043146885,-0.46634522895826414
medial cortex,4,Specimen_002,B2,B02,14,29369,1.3979400086720377,2.113943352306837,2.81424759573192,2.11848794635657,2.2176915023343082,0.29726789912753204,0.001734616344507901,0.457529532556069,0.002669774326781027,-0.4898499183830329
medial cortex,4,Specimen_002,B3,B03,15,15830,1.423245873936808,2.126293790693266,2.7906369619317033,2.130068591289784,2.215788988373368,0.27667011135724207,0.0021989825723864724,0.42152916454272027,0.003350326791841978,-0.4791501611518338
medial cortex,4,Specimen_002,B4,B04,16,12910,1.5409548089261327,2.2821687783046416,2.999021736456061,2.2980033705758354,2.3956374700467404,0.29232238540716765,0.0025727580918308416,0.4442007239031005,0.003909454300692765,-0.3138246053566623
medial cortex,4,Specimen_002,B5,B05,17,18672,1.1139433523068367,1.863322860120456,2.543757723163865,1.8478957546523698,1.9477839245847348,0.30422497510287355,0.0022263807837846926,0.4725104319910521,0.0034579282833927523,-0.7628406207723142
medial cortex,4,Specimen_002,B6,B06,18,19357,1.1832698436828046,1.9255699095433763,2.586305934735186,1.907154036417901,2.0026557508029454,0.2974235361805642,0.0021377470105330768,0.460648846927365,0.003310937352404574,-0.7073679892874003
medial cortex,4,Specimen_002,B7,B07,19,56243,1.3979400086720377,2.145351816558461,2.840419777736486,2.1481948065699767,2.254647064957754,0.3099429563699194,0.0013069155708613487,0.49163940353298896,0.002073062731451084,-0.46444254429154774
medial cortex,4,Specimen_001,A2,A02,2,11000,1.849726444196328,2.594254196188298,3.20615098159626,2.5784014990060737,2.676763548262308,0.3031843553533454,0.002890749404739565,0.50614850079743,0.004825936601130923,-0.0340716303322264
