plate,specimen,tube,tube.no,.no,ch,n,min,median,max,geo.mean,arith.mean,sd,se
4,Specimen_002,B8,B08,20,percp.cy5.5,49604,2.043362278,2.770115295,3.458297833,2.779627611,2.878852359,0.296339511,0.00133055
4,Specimen_002,B8,B08,20,ssc,49604,2.015988105,2.706504422,3.377670439,2.724667488,2.816531399,0.282097666,0.001266605
4,Specimen_002,B9,B09,21,alexa.fluor.488,30219,1.435366507,2.054995862,2.639486489,2.049215643,2.118512114,0.250221038,0.001439408
4,Specimen_002,B9,B09,21,apc,30219,1.703978841,2.293053025,2.87627561,2.289349576,2.355971516,0.243706852,0.001401934
4,Specimen_002,B9,B09,21,buv.496,30219,2.183184404,2.731459849,3.343729543,2.75453488,2.830931687,0.254389882,0.001463389
4,Specimen_002,B9,B09,21,fsc,30219,2.133666602,2.833351142,3.509605705,2.831690382,2.926420305,0.291062609,0.00167435
4,Specimen_002,B9,B09,21,pe,30219,1.512417535,2.104350506,2.665871672,2.092508151,2.155374599,0.239466351,0.001377541
4,Specimen_002,B9,B09,21,percp.cy5.5,30219,2.080085085,2.715376505,3.299343835,2.719059556,2.788106591,0.247277689,0.001422476
4,Specimen_002,B9,B09,21,ssc,30219,2.006466042,2.569958818,3.121887985,2.58341182,2.644196919,0.228932916,0.001316947
4,Specimen_002,C1,C01,25,alexa.fluor.488,33085,1.327358934,1.99343623,2.594668731,1.981685318,2.059337277,0.266753402,0.001466542
4,Specimen_002,C1,C01,25,apc,33085,1.496098994,2.148787686,2.779509916,2.141263103,2.221102678,0.268585523,0.001476614
4,Specimen_002,C1,C01,25,buv.496,33085,2.194569851,2.818700871,3.443048546,2.83226197,2.917821238,0.272102041,0.001495947
4,Specimen_002,C1,C01,25,fsc,33085,2.067591535,2.808156924,3.521979687,2.806566084,2.912292859,0.308350608,0.001695232
4,Specimen_002,C1,C01,25,pe,33085,1.426998951,2.01669913,2.582029256,2.001662837,2.067617287,0.245674734,0.001350657
4,Specimen_002,C1,C01,25,percp.cy5.5,33085,1.937016107,2.618832258,3.230193379,2.613704039,2.695111042,0.271299712,0.001491536
4,Specimen_002,C1,C01,25,ssc,33085,1.876506504,2.53529412,3.139721705,2.54162306,2.617597509,0.259617092,0.001427308
4,Specimen_002,C10,C10,34,alexa.fluor.488,37310,1.423245874,2.022222105,2.563777633,2.009573044,2.073153116,0.241160509,0.001248514
4,Specimen_002,C10,C10,34,apc,37310,1.649918717,2.24644935,2.798830133,2.238642597,2.303342524,0.241601179,0.001250796
4,Specimen_002,C10,C10,34,buv.496,37310,2.218614291,2.788860978,3.35846216,2.801012305,2.872205225,0.248515116,0.00128659
4,Specimen_002,C10,C10,34,fsc,37310,2.123328855,2.79498965,3.417219178,2.792570988,2.878884368,0.279000953,0.001444419
4,Specimen_002,C10,C10,34,pe,37310,1.477844465,2.059601276,2.585787713,2.042812474,2.101172384,0.232154603,0.00120189
4,Specimen_002,C10,C10,34,percp.cy5.5,37310,2.103803721,2.737987326,3.284881715,2.73330016,2.800034797,0.245282163,0.001269853
4,Specimen_002,C10,C10,34,ssc,37310,2.009663317,2.582063363,3.10533984,2.586759033,2.644223979,0.225013929,0.001164922
4,Specimen_002,C11,C11,35,alexa.fluor.488,25597,1.435366507,2.098643726,2.744488567,2.103782454,2.187205457,0.272341022,0.001702231
4,Specimen_002,C11,C11,35,apc,25597,1.6277754,2.272954935,2.917809996,2.267085982,2.345659767,0.265173455,0.001657431
4,Specimen_002,C11,C11,35,buv.496,25597,2.144605322,2.753107913,3.450841639,2.784166575,2.876365185,0.277138932,0.00173222
4,Specimen_002,C11,C11,35,fsc,25597,2.145755591,2.883388828,3.641589081,2.883442747,2.991414921,0.310883842,0.001943138
4,Specimen_002,C11,C11,35,pe,25597,1.465680201,2.115543934,2.740070433,2.103703303,2.179711129,0.262633493,0.001641556
4,Specimen_002,C11,C11,35,percp.cy5.5,25597,2.015988105,2.73379892,3.409002703,2.737718291,2.82841871,0.283266813,0.001770521
4,Specimen_002,C11,C11,35,ssc,25597,2.015988105,2.633468456,3.253701381,2.65566528,2.732900609,0.256744164,0.001604745
4,Specimen_002,C12,C12,36,alexa.fluor.488,24616,1.540954809,2.156851901,2.762866042,2.161153106,2.233066005,0.252185132,0.001607351
4,Specimen_002,C12,C12,36,apc,24616,1.697578035,2.310693312,2.923979304,2.305885,2.37680165,0.251180364,0.001600947
4,Specimen_002,C12,C12,36,buv.496,24616,2.171492422,2.699638294,3.310958692,2.728762545,2.80177538,0.247014854,0.001574397
4,Specimen_002,C12,C12,36,fsc,24616,2.215373145,2.920978521,3.621994217,2.920676853,3.01669645,0.293363848,0.001869812
4,Specimen_002,C12,C12,36,pe,24616,1.544440122,2.162624135,2.769236968,2.153934967,2.224339381,0.252371992,0.001608542
4,Specimen_002,C12,C12,36,percp.cy5.5,24616,2.108903128,2.774516966,3.410777233,2.781005783,2.860270995,0.264413293,0.00168529
4,Specimen_002,C12,C12,36,ssc,24616,2.090786928,2.673941999,3.264463634,2.692120471,2.759814907,0.240353054,0.001531937
4,Specimen_002,C2,C02,26,alexa.fluor.488,31125,1.447158031,2.057856209,2.6349808,2.05129161,2.11938207,0.247240262,0.001401408
4,Specimen_002,C2,C02,26,apc,31125,1.612359938,2.220160421,2.824125834,2.212514479,2.282516448,0.250245698,0.001418443
4,Specimen_002,C2,C02,26,buv.496,31125,2.178545332,2.720217212,3.309063505,2.742558514,2.812548948,0.243341679,0.00137931
4,Specimen_002,C2,C02,26,fsc,31125,2.159446875,2.857935265,3.541823773,2.853091427,2.948269733,0.292897579,0.001660203
4,Specimen_002,C2,C02,26,pe,31125,1.465680201,2.065841016,2.640232914,2.048691441,2.113235781,0.24361836,0.001380878
4,Specimen_002,C2,C02,26,percp.cy5.5,31125,2.069112851,2.700054386,3.290424188,2.701331283,2.772486215,0.251227257,0.001424007
4,Specimen_002,C2,C02,26,ssc,31125,2.057856209,2.625826713,3.187943529,2.638740831,2.699624657,0.229019528,0.001298129
4,Specimen_002,C3,C03,27,alexa.fluor.488,6477,1.550228353,2.212187604,2.747994102,2.203665708,2.260397314,0.226609249,0.002815728
4,Specimen_002,C3,C03,27,apc,6477,1.834675,2.472756449,3.026492417,2.464333314,2.522019176,0.228330631,0.002837117
4,Specimen_002,C3,C03,27,buv.496,6477,2.216482584,2.556097353,3.056542807,2.584557023,2.626923665,0.186763512,0.002320626
4,Specimen_002,C3,C03,27,fsc,6477,2.155578937,2.931193339,3.57692614,2.923189453,3.006007957,0.275010439,0.003417136
4,Specimen_002,C3,C03,27,pe,6477,1.653115973,2.341018814,2.878217206,2.323971013,2.379974213,0.227839926,0.00283102
4,Specimen_002,C3,C03,27,percp.cy5.5,6477,2.239299479,2.976922851,3.536526879,2.965117924,3.02417679,0.232305793,0.00288651
4,Specimen_002,C3,C03,27,ssc,6477,2.1811287,2.715376505,3.19838213,2.7263011,2.770461202,0.194935679,0.002422169
4,Specimen_002,C4,C04,28,alexa.fluor.488,6223,1.491361694,2.266584447,2.862876438,2.258992565,2.328593667,0.252870728,0.003205521
4,Specimen_002,C4,C04,28,apc,6223,1.774224898,2.53514216,3.159567193,2.525264691,2.595030456,0.25280937,0.003204743
4,Specimen_002,C4,C04,28,buv.496,6223,2.185485488,2.557073912,3.118330858,2.595502102,2.64641668,0.203722686,0.002582495
4,Specimen_002,C4,C04,28,fsc,6223,2.163280668,2.986753807,3.716514184,2.975753227,3.074354525,0.300052578,0.003803623
4,Specimen_002,C4,C04,28,pe,6223,1.564547696,2.39504667,3.018484121,2.377683179,2.446295185,0.253709827,0.003216158
4,Specimen_002,C4,C04,28,percp.cy5.5,6223,2.128722284,3.034427905,3.718190181,3.022326794,3.097985477,0.266558621,0.003379036
4,Specimen_002,C4,C04,28,ssc,6223,2.154576117,2.787991505,3.316337348,2.802145972,2.857629893,0.218749361,0.002772981
4,Specimen_002,C5,C05,29,alexa.fluor.488,23866,1.327358934,1.99343623,2.62195482,1.986643659,2.068911549,0.272943272,0.00176678
4,Specimen_002,C5,C05,29,apc,23866,1.562530774,2.251881469,2.913124797,2.245714123,2.330784322,0.277141489,0.001793956
4,Specimen_002,C5,C05,29,buv.496,23866,2.171492422,2.801822013,3.478003438,2.826359352,2.922939139,0.287334025,0.001859933
4,Specimen_002,C5,C05,29,fsc,23866,2.083932401,2.850940145,3.586537776,2.846429582,2.955306037,0.314253432,0.002034184
4,Specimen_002,C5,C05,29,pe,23866,1.413299758,2.053270549,2.662748381,2.041528782,2.116539331,0.262141565,0.00169686
4,Specimen_002,C5,C05,29,percp.cy5.5,23866,1.929418926,2.66133934,3.321960709,2.660517376,2.751230204,0.285397337,0.001847396
4,Specimen_002,C5,C05,29,ssc,23866,1.96964884,2.628133388,3.265525335,2.644418212,2.724604625,0.263736383,0.001707184
4,Specimen_002,C6,C06,30,alexa.fluor.488,23579,1.356981401,2.015988105,2.631190018,2.008127034,2.086640022,0.266836562,0.001737731
4,Specimen_002,C6,C06,30,apc,23579,1.612359938,2.278067324,2.931569752,2.272977596,2.354346507,0.270005152,0.001758366
4,Specimen_002,C6,C06,30,buv.496,23579,2.173856127,2.746221526,3.39153492,2.770401578,2.855108435,0.267764471,0.001743774
4,Specimen_002,C6,C06,30,fsc,23579,2.119123857,2.863679653,3.580737979,2.864338152,2.968459271,0.305834842,0.001991702
4,Specimen_002,C6,C06,30,pe,23579,1.440279205,2.087000122,2.698822307,2.073687006,2.147559494,0.259985707,0.001693116
4,Specimen_002,C6,C06,30,percp.cy5.5,23579,1.976579219,2.683497318,3.337209595,2.686268909,2.772432368,0.277441373,0.001806794
4,Specimen_002,C6,C06,30,ssc,23579,2.031408464,2.654176542,3.272363839,2.670887611,2.744714509,0.251965619,0.001640887
4,Specimen_002,C7,C07,31,alexa.fluor.488,54281,1.410777233,2.080085085,2.722222464,2.07707408,2.163595389,0.27889297,0.001197054
4,Specimen_002,C7,C07,31,apc,54281,1.657055867,2.304361273,2.942345427,2.301989881,2.382670929,0.268560252,0.001152704
4,Specimen_002,C7,C07,31,buv.496,54281,2.178545332,2.848121358,3.531965317,2.868165842,2.970314228,0.296735148,0.001273635
4,Specimen_002,C7,C07,31,fsc,54281,2.143763984,2.901545484,3.631967009,2.903879417,3.01499891,0.316186661,0.001357124
4,Specimen_002,C7,C07,31,pe,54281,1.48967728,2.112772501,2.72403814,2.106713418,2.181681766,0.260552938,0.001118335
4,Specimen_002,C7,C07,31,percp.cy5.5,54281,2.049218023,2.753774505,3.416307587,2.759395982,2.850312627,0.284342465,0.001220444
4,Specimen_002,C7,C07,31,ssc,54281,1.983400738,2.641721925,3.277379975,2.659468078,2.741881194,0.267537415,0.001148314
4,Specimen_002,C8,C08,32,alexa.fluor.488,54669,1.371067862,2.040404529,2.669084327,2.035338075,2.118558056,0.274795598,0.001175274
4,Specimen_002,C8,C08,32,apc,54669,1.642662351,2.28645649,2.908785167,2.279562852,2.358608716,0.266566308,0.001140078
4,Specimen_002,C8,C08,32,buv.496,54669,2.203468037,2.880333302,3.543590045,2.895160805,2.99354193,0.292693562,0.001251822
4,Specimen_002,C8,C08,32,fsc,54669,2.081635303,2.852113838,3.575303333,2.851447316,2.962881834,0.317293564,0.001357034
4,Specimen_002,C8,C08,32,pe,54669,1.453165383,2.078057848,2.666648983,2.06631438,2.137858886,0.255533176,0.001092891
4,Specimen_002,C8,C08,32,percp.cy5.5,54669,2.012837225,2.716003344,3.362246791,2.717783562,2.805553442,0.280232308,0.001198526
4,Specimen_002,C8,C08,32,ssc,54669,1.944482672,2.604496053,3.224209228,2.615349277,2.694822138,0.263823857,0.001128349
4,Specimen_002,C9,C09,33,alexa.fluor.488,42143,1.410777233,2.009663317,2.549309859,1.997195578,2.060665579,0.240726315,0.00117263
4,Specimen_002,C9,C09,33,apc,42143,1.657055867,2.24644935,2.795754928,2.239008239,2.303811465,0.241640201,0.001177081
4,Specimen_002,C9,C09,33,buv.496,42143,2.216482584,2.775501206,3.342612142,2.788992026,2.858032072,0.244386607,0.00119046
4,Specimen_002,C9,C09,33,fsc,42143,2.11273902,2.788253238,3.425227607,2.786532065,2.874376523,0.281207549,0.001369822
4,Specimen_002,C9,C09,33,pe,42143,1.477844465,2.059601276,2.585787713,2.040825613,2.099840628,0.233483251,0.001137347
4,Specimen_002,C9,C09,33,percp.cy5.5,42143,2.101231387,2.734399743,3.283357774,2.730978798,2.798095261,0.245824734,0.001197465
4,Specimen_002,C9,C09,33,ssc,42143,2.006466042,2.573451822,3.090258053,2.578921312,2.63562207,0.223247842,0.001087488
4,Specimen_002,D1,D01,37,alexa.fluor.488,19285,1.50174373,2.123851641,2.674631538,2.118849108,2.18668156,0.246860275,0.00177763
4,Specimen_002,D1,D01,37,apc,19285,1.588159635,2.212347431,2.810917718,2.205841842,2.277339438,0.252926557,0.001821313
4,Specimen_002,D1,D01,37,buv.496,19285,2.171492422,2.678035562,3.308545213,2.703441593,2.769570093,0.234627076,0.001689539
4,Specimen_002,D1,D01,37,fsc,19285,2.322797966,2.966216835,3.639299196,2.967464364,3.056654818,0.281185407,0.002024804
4,Specimen_002,D1,D01,37,pe,19285,1.413299758,2.046846202,2.614739077,2.024125761,2.090626684,0.248359012,0.001788422
4,Specimen_002,D1,D01,37,percp.cy5.5,19285,1.959041392,2.644684718,3.240049772,2.643647563,2.717698145,0.257908174,0.001857186
4,Specimen_002,D1,D01,37,ssc,19285,2.152288344,2.725911632,3.28992324,2.744433953,2.807053804,0.23144524,0.001666627
4,Specimen_002,D10,D10,46,alexa.fluor.488,19646,1.423245874,2.009663317,2.532435865,2.000765631,2.060334237,0.23280934,0.001660976
4,Specimen_002,D10,D10,46,apc,19646,1.710286645,2.291413244,2.840670577,2.282857568,2.343371847,0.232987218,0.001662245
4,Specimen_002,D10,D10,46,buv.496,19646,2.194569851,2.677296635,3.236912444,2.698568628,2.759305273,0.225993779,0.00161235
4,Specimen_002,D10,D10,46,fsc,19646,2.141763202,2.79565754,3.397863576,2.789321893,2.870295287,0.270472506,0.001929683
4,Specimen_002,D10,D10,46,pe,19646,1.523356193,2.098643726,2.609455664,2.083246542,2.139450415,0.22739695,0.001622361
4,Specimen_002,D10,D10,46,percp.cy5.5,19646,2.071882007,2.717878449,3.261441309,2.712369296,2.77637349,0.240382823,0.001715009
4,Specimen_002,D10,D10,46,ssc,19646,2.031408464,2.564666064,3.086537784,2.57293931,2.624509581,0.211544744,0.001509264
4,Specimen_002,D11,D11,47,alexa.fluor.488,30748,1.397940009,2.066325925,2.678062905,2.0616116,2.144226149,0.273315523,0.001558676
4,Specimen_002,D11,D11,47,apc,30748,1.485721432,2.15332695,2.818305086,2.145420112,2.232281325,0.279458194,0.001593707
4,Specimen_002,D11,D11,47,buv.496,30748,2.164323125,2.810615555,3.484853375,2.832302035,2.929141324,0.287314898,0.001638512
4,Specimen_002,D11,D11,47,fsc,30748,2.170848195,2.916285458,3.619197716,2.913339901,3.019250582,0.309967612,0.001767697
4,Specimen_002,D11,D11,47,pe,30748,1.413299758,2.030356797,2.614739077,2.014878769,2.084458841,0.252315912,0.001438919
4,Specimen_002,D11,D11,47,percp.cy5.5,30748,1.962606073,2.671172843,3.316337348,2.672531884,2.761022799,0.281807353,0.001607104
4,Specimen_002,D11,D11,47,ssc,30748,1.996730515,2.652004462,3.278582135,2.664910474,2.7451565,0.264039815,0.001505778
4,Specimen_002,D12,D12,48,alexa.fluor.488,31983,1.540954809,2.191730393,2.824613897,2.19610286,2.280425997,0.272794149,0.001525371
4,Specimen_002,D12,D12,48,apc,31983,1.604442079,2.250078289,2.920905604,2.248238169,2.332268879,0.273069902,0.001526913
4,Specimen_002,D12,D12,48,buv.496,31983,2.152104808,2.725544113,3.387229624,2.757318501,2.842478076,0.266592626,0.001490694
4,Specimen_002,D12,D12,48,fsc,31983,2.325433553,3.049109424,3.76242347,3.048645363,3.152109605,0.304582892,0.001703123
4,Specimen_002,D12,D12,48,pe,31983,1.512417535,2.144916529,2.760565719,2.137643347,2.211792391,0.258944875,0.001447931
4,Specimen_002,D12,D12,48,percp.cy5.5,31983,2.088136089,2.785329835,3.453738668,2.795408101,2.884379087,0.279555819,0.00156318
4,Specimen_002,D12,D12,48,ssc,31983,2.138302698,2.774516966,3.427039575,2.796802426,2.879099673,0.265152307,0.00148264
4,Specimen_002,D2,D02,38,alexa.fluor.488,16919,1.491361694,2.066325925,2.593839661,2.057997246,2.116618351,0.229989508,0.001768156
4,Specimen_002,D2,D02,38,apc,16919,1.604442079,2.185938597,2.746805417,2.175883316,2.238953047,0.238000219,0.001829743
4,Specimen_002,D2,D02,38,buv.496,16919,2.192316523,2.691125705,3.251742841,2.70958648,2.770372816,0.226576885,0.00174192
4,Specimen_002,D2,D02,38,fsc,16919,2.235225319,2.892739982,3.523647633,2.886080308,2.969450436,0.273869378,0.002105504
4,Specimen_002,D2,D02,38,pe,16919,1.426998951,2.006166427,2.525679567,1.978223155,2.034753469,0.229149844,0.001761701
4,Specimen_002,D2,D02,38,percp.cy5.5,16919,1.96964884,2.593009005,3.143483211,2.58618553,2.649174916,0.23813581,0.001830785
4,Specimen_002,D2,D02,38,ssc,16919,2.131137274,2.678745937,3.219125891,2.689150171,2.743919674,0.217534412,0.001672402
4,Specimen_002,D3,D03,39,alexa.fluor.488,13407,1.50174373,2.069112851,2.593839661,2.06318236,2.118499137,0.223326903,0.001928747
4,Specimen_002,D3,D03,39,apc,13407,1.810501344,2.349743644,2.900378065,2.347554842,2.403408553,0.221894026,0.001916372
4,Specimen_002,D3,D03,39,buv.496,13407,2.192316523,2.616254906,3.146087705,2.642352889,2.693170703,0.205537176,0.001775107
4,Specimen_002,D3,D03,39,fsc,13407,2.291280023,2.931844195,3.535633311,2.926511432,3.001085423,0.25900084,0.002236842
4,Specimen_002,D3,D03,39,pe,13407,1.619823481,2.186730379,2.717179334,2.17438308,2.226546996,0.2181161,0.001883744
4,Specimen_002,D3,D03,39,percp.cy5.5,13407,2.187520721,2.790636962,3.331477911,2.791801425,2.848340787,0.223888703,0.001933599
4,Specimen_002,D3,D03,39,ssc,13407,2.138302698,2.645422269,3.1557155,2.658864511,2.705836834,0.200492623,0.00173154
4,Specimen_002,D4,D04,40,alexa.fluor.488,12262,1.384711743,2.012837225,2.584613876,2.00041054,2.067392624,0.246785211,0.002228633
4,Specimen_002,D4,D04,40,apc,12262,1.716504175,2.288115024,2.868949935,2.286853694,2.349618748,0.235178441,0.002123816
4,Specimen_002,D4,D04,40,buv.496,12262,2.180871062,2.637839832,3.218803251,2.668981737,2.730409067,0.225163173,0.002033371
4,Specimen_002,D4,D04,40,fsc,12262,2.153631972,2.852894567,3.514053416,2.849072279,2.940913452,0.287770538,0.002598757
4,Specimen_002,D4,D04,40,pe,12262,1.512417535,2.129141862,2.675108966,2.107760765,2.169303144,0.238268438,0.002151721
4,Specimen_002,D4,D04,40,percp.cy5.5,12262,2.063521,2.721604544,3.305995883,2.721601679,2.78868301,0.244250641,0.002205744
4,Specimen_002,D4,D04,40,ssc,12262,2.04630002,2.587149498,3.135689083,2.602605515,2.658176565,0.21785509,0.001967375
4,Specimen_002,D5,D05,41,alexa.fluor.488,57917,1.397940009,2.093421685,2.726523458,2.088286708,2.177304132,0.28430627,0.001181363
4,Specimen_002,D5,D05,41,apc,57917,1.496098994,2.194236774,2.874562995,2.186662126,2.279602294,0.289570182,0.001203236
4,Specimen_002,D5,D05,41,buv.496,57917,2.216482584,2.910320182,3.579494348,2.922888156,3.021318289,0.293239077,0.001218481
4,Specimen_002,D5,D05,41,fsc,57917,2.121231445,2.890599846,3.610630354,2.885243464,2.9969146,0.318879187,0.001325022
4,Specimen_002,D5,D05,41,pe,57917,1.384532611,1.998999958,2.583912567,1.984108221,2.055159956,0.254776883,0.001058661
4,Specimen_002,D5,D05,41,percp.cy5.5,57917,1.876506504,2.58546073,3.230959556,2.582827472,2.672460633,0.284377901,0.001181661
4,Specimen_002,D5,D05,41,ssc,57917,1.962606073,2.649821463,3.296555506,2.659092883,2.743548078,0.272709077,0.001133174
4,Specimen_002,D6,D06,42,alexa.fluor.488,52674,1.423245874,2.106360909,2.725298943,2.103229632,2.18935505,0.2791626,0.001216351
4,Specimen_002,D6,D06,42,apc,52674,1.516138573,2.202379323,2.8728436,2.197124785,2.286733909,0.284290551,0.001238695
4,Specimen_002,D6,D06,42,buv.496,52674,2.214340404,2.886315846,3.546797992,2.900646632,2.993795419,0.284524848,0.001239716
4,Specimen_002,D6,D06,42,fsc,52674,2.161368002,2.910175993,3.619931882,2.903672642,3.010434659,0.311810881,0.001358605
4,Specimen_002,D6,D06,42,pe,52674,1.399154329,2.01669913,2.597782899,2.001414626,2.071529244,0.253499491,0.001104534
4,Specimen_002,D6,D06,42,percp.cy5.5,52674,1.897627091,2.600428326,3.23458055,2.597477164,2.68446936,0.280057344,0.00122025
4,Specimen_002,D6,D06,42,ssc,52674,1.986771734,2.665580991,3.30162674,2.675323502,2.757193141,0.268103168,0.001168164
4,Specimen_002,D7,D07,43,alexa.fluor.488,41546,1.447158031,2.118925753,2.722222464,2.112159691,2.192204266,0.269638525,0.001322871
4,Specimen_002,D7,D07,43,apc,41546,1.405175548,2.079687625,2.731572634,2.067742872,2.152737684,0.277747811,0.001362655
4,Specimen_002,D7,D07,43,buv.496,41546,2.212187604,2.881721248,3.526871494,2.892950606,2.984675723,0.282882881,0.001387848
4,Specimen_002,D7,D07,43,fsc,41546,2.198107007,2.932494047,3.626089786,2.928789507,3.033442017,0.308303937,0.001512566
4,Specimen_002,D7,D07,43,pe,41546,1.353723936,1.945222324,2.501374224,1.924835185,1.988943808,0.243494836,0.001194607
4,Specimen_002,D7,D07,43,percp.cy5.5,41546,1.826074803,2.525692525,3.146980277,2.519965019,2.604150975,0.276459821,0.001356336
4,Specimen_002,D7,D07,43,ssc,41546,2.031408464,2.686859614,3.279780977,2.692895927,2.769055415,0.259059473,0.001270969
4,Specimen_002,D8,D08,44,alexa.fluor.488,42054,1.423245874,2.121395681,2.761739954,2.11857659,2.208484912,0.285487833,0.001392143
4,Specimen_002,D8,D08,44,apc,42054,1.405175548,2.095448333,2.771425806,2.086834191,2.178239734,0.28768133,0.00140284
4,Specimen_002,D8,D08,44,buv.496,42054,2.212187604,2.902465226,3.561816664,2.916983018,3.016171247,0.294014764,0.001433724
4,Specimen_002,D8,D08,44,fsc,42054,2.165184948,2.948745403,3.675562069,2.944201009,3.060392689,0.325843021,0.00158893
4,Specimen_002,D8,D08,44,pe,42054,1.353723936,1.961278685,2.540467107,1.943795748,2.01269781,0.251551456,0.001226657
4,Specimen_002,D8,D08,44,percp.cy5.5,42054,1.80106053,2.531478917,3.197556213,2.528380987,2.624251537,0.295084755,0.001438941
4,Specimen_002,D8,D08,44,ssc,42054,2.006466042,2.700703717,3.341236623,2.710495879,2.798358233,0.278161041,0.001356415
4,Specimen_002,D9,D09,45,alexa.fluor.488,13802,1.384711743,1.96964884,2.472024698,1.955210882,2.013137042,0.230241808,0.001959806
4,Specimen_002,D9,D09,45,apc,13802,1.657055867,2.249172941,2.78953841,2.240857035,2.301917073,0.234589198,0.001996811
4,Specimen_002,D9,D09,45,buv.496,13802,2.196811548,2.656854929,3.203443588,2.678359586,2.734393749,0.216814952,0.001845518
4,Specimen_002,D9,D09,45,fsc,13802,2.097465541,2.742976374,3.347579791,2.737780996,2.818152436,0.269309647,0.00229235
4,Specimen_002,D9,D09,45,pe,13802,1.465680201,2.059601276,2.566661361,2.035913907,2.093569164,0.231646861,0.001971766
4,Specimen_002,D9,D09,45,percp.cy5.5,13802,2.015988105,2.670477786,3.197556213,2.661351671,2.723051392,0.236723065,0.002014975
4,Specimen_002,D9,D09,45,ssc,13802,1.99343623,2.517855419,3.020050369,2.525078834,2.573953141,0.205923853,0.001752813
4,Specimen_002,E1,E01,49,alexa.fluor.488,49247,1.593839661,2.257678575,2.873029812,2.26392983,2.348905493,0.275008745,0.001239243
4,Specimen_002,E1,E01,49,apc,49247,1.53529411,2.214313906,2.877981462,2.212064297,2.301745426,0.284053161,0.001279999
4,Specimen_002,E1,E01,49,buv.496,49247,2.194569851,2.838534271,3.501353702,2.856183334,2.948537464,0.282044138,0.001270946
4,Specimen_002,E1,E01,49,fsc,49247,2.367951953,3.080467723,3.758466749,3.078162807,3.178113618,0.300479412,0.001354019
4,Specimen_002,E1,E01,49,pe,49247,1.465680201,2.089940399,2.687867708,2.07920261,2.153279019,0.259565091,0.001169651
4,Specimen_002,E1,E01,49,percp.cy5.5,49247,2.069112851,2.772321707,3.415307292,2.777829131,2.867840928,0.283213208,0.001276214
4,Specimen_002,E1,E01,49,ssc,49247,2.128722284,2.791690649,3.439885081,2.807333238,2.891711369,0.270991068,0.001221139
4,Specimen_002,E2,E02,50,alexa.fluor.488,51231,1.610127613,2.254064453,2.854761357,2.260392997,2.34077837,0.266882098,0.001179106
4,Specimen_002,E2,E02,50,apc,51231,1.579783597,2.23724206,2.882217077,2.232863118,2.318799964,0.277665725,0.001226749
4,Specimen_002,E2,E02,50,buv.496,51231,2.185485488,2.804589157,3.465900124,2.82511787,2.911918069,0.272304147,0.001203062
4,Specimen_002,E2,E02,50,fsc,51231,2.386605961,3.08185118,3.76006342,3.080186143,3.177312762,0.295961166,0.00130758
4,Specimen_002,E2,E02,50,pe,51231,1.48967728,2.107176032,2.699542898,2.096606897,2.167973048,0.254911987,0.001126222
4,Specimen_002,E2,E02,50,percp.cy5.5,51231,2.103803721,2.779416099,3.403763762,2.786558045,2.871545897,0.27466346,0.001213485
4,Specimen_002,E2,E02,50,ssc,51231,2.161368002,2.80106053,3.434528985,2.81920954,2.899155723,0.262988725,0.001161905
